,date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
17144,2021-07-31,Maine,1666488.0,1925110.0,919882.0,63.52,123.98,853795.0,68.43,143.21,2048.0,1707.0,1270.0,0.866,,
17145,2021-08-01,Maine,1666728.0,1925110.0,920089.0,63.53,123.99,853912.0,68.45,143.21,240.0,1706.0,1269.0,0.866,,
17146,2021-08-02,Maine,1666949.0,1925110.0,920321.0,63.53,124.01,854018.0,68.47,143.21,221.0,1704.0,1268.0,0.866,,
17147,2021-08-03,Maine,1676069.0,1925530.0,923041.0,64.0,124.69,860273.0,68.67,143.25,9120.0,2468.0,1836.0,0.87,,
17148,2021-08-04,Maine,1677415.0,1927270.0,923910.0,64.04,124.79,860804.0,68.73,143.38,1346.0,2444.0,1818.0,0.87,,
17149,2021-08-05,Maine,1679689.0,1932310.0,925345.0,64.1,124.96,861597.0,68.84,143.75,2274.0,2500.0,1860.0,0.869,,
17150,2021-08-06,Maine,1681834.0,1936410.0,926764.0,64.16,125.12,862391.0,68.94,144.06,2145.0,2485.0,1849.0,0.869,,
17151,2021-08-07,Maine,1684133.0,1943300.0,928235.0,64.22,125.29,863223.0,69.05,144.57,2299.0,2521.0,1875.0,0.867,,
17152,2021-08-08,Maine,1684357.0,1943300.0,928421.0,64.22,125.3,863311.0,69.07,144.57,224.0,2518.0,1873.0,0.867,,
17153,2021-08-09,Maine,1684373.0,1943300.0,928500.0,64.23,125.31,863342.0,69.07,144.57,16.0,2489.0,1852.0,0.867,,
17154,2021-08-10,Maine,1688991.0,1944170.0,931713.0,64.33,125.65,864683.0,69.31,144.63,4618.0,1846.0,1373.0,0.869,,
17155,2021-08-11,Maine,1690416.0,1945320.0,932608.0,64.37,125.76,865297.0,69.38,144.72,1425.0,1857.0,1381.0,0.869,,
17156,2021-08-12,Maine,1692077.0,1953500.0,933659.0,64.42,125.88,865987.0,69.46,145.33,1661.0,1770.0,1317.0,0.866,,
17157,2021-08-13,Maine,1694443.0,1960300.0,935070.0,64.5,126.05,866959.0,69.56,145.83,2366.0,1801.0,1340.0,0.864,,
17158,2021-08-14,Maine,1697659.0,1961760.0,937015.0,64.59,126.29,868283.0,69.71,145.94,3216.0,1932.0,1437.0,0.865,,
17159,2021-08-15,Maine,1697679.0,1961760.0,937060.0,64.6,126.3,868305.0,69.71,145.94,20.0,1903.0,1416.0,0.865,,
17160,2021-08-16,Maine,1698175.0,1961760.0,937427.0,64.61,126.33,868517.0,69.74,145.94,496.0,1972.0,1467.0,0.866,,
17161,2021-08-17,Maine,1703145.0,1971200.0,940414.0,64.75,126.7,870343.0,69.96,146.64,4970.0,2022.0,1504.0,0.864,,
17162,2021-08-18,Maine,1705035.0,1973500.0,941519.0,64.81,126.84,871119.0,70.04,146.81,1890.0,2088.0,1553.0,0.864,,
17163,2021-08-19,Maine,1707899.0,1978850.0,943007.0,64.89,127.06,872212.0,70.15,147.21,2864.0,2260.0,1681.0,0.863,,
17164,2021-08-20,Maine,1710766.0,1993450.0,944619.0,64.96,127.27,873231.0,70.27,148.3,2867.0,2332.0,1735.0,0.858,,
17165,2021-08-21,Maine,1714318.0,1996940.0,946588.0,65.06,127.53,874488.0,70.42,148.56,3552.0,2380.0,1771.0,0.858,,
17166,2021-08-22,Maine,1714763.0,1996940.0,946925.0,65.07,127.57,874642.0,70.44,148.56,445.0,2441.0,1816.0,0.859,,
17167,2021-08-23,Maine,1715125.0,1996940.0,947195.0,65.08,127.59,874774.0,70.46,148.56,362.0,2421.0,1801.0,0.859,,
17168,2021-08-24,Maine,1720802.0,1996940.0,950160.0,65.23,128.02,876846.0,70.69,148.56,5677.0,2522.0,1876.0,0.862,,
17169,2021-08-25,Maine,1722739.0,1998740.0,951220.0,65.29,128.16,877597.0,70.76,148.69,1937.0,2529.0,1881.0,0.862,,
17170,2021-08-26,Maine,1727343.0,2013510.0,953657.0,65.41,128.5,879281.0,70.95,149.79,4604.0,2778.0,2067.0,0.858,,
17171,2021-08-27,Maine,1730920.0,2019450.0,955663.0,65.51,128.77,880621.0,71.09,150.23,3577.0,2879.0,2142.0,0.857,,
17172,2021-08-28,Maine,1734508.0,2025500.0,957643.0,65.61,129.04,881933.0,71.24,150.68,3588.0,2884.0,2145.0,0.856,,
17173,2021-08-29,Maine,1734711.0,2026060.0,957776.0,65.61,129.05,881977.0,71.25,150.72,203.0,2850.0,2120.0,0.856,,
17174,2021-08-30,Maine,1735465.0,2026060.0,958245.0,65.63,129.11,882214.0,71.29,150.72,754.0,2906.0,2162.0,0.857,,
17175,2021-08-31,Maine,1743118.0,2027230.0,962221.0,65.84,129.68,885005.0,71.58,150.81,7653.0,3188.0,2372.0,0.86,,
17176,2021-09-01,Maine,1745507.0,2028880.0,963425.0,65.91,129.85,885965.0,71.67,150.93,2389.0,3253.0,2420.0,0.86,,
17177,2021-09-02,Maine,1748970.0,2039500.0,965089.0,66.01,130.11,887309.0,71.8,151.72,3463.0,3090.0,2299.0,0.858,,
17178,2021-09-03,Maine,1752289.0,2040410.0,966764.0,66.11,130.36,888724.0,71.92,151.79,3319.0,3053.0,2271.0,0.859,,
17179,2021-09-04,Maine,1755264.0,2052590.0,968137.0,66.2,130.58,889933.0,72.02,152.7,2975.0,2965.0,2206.0,0.855,,
17180,2021-09-05,Maine,,,,,,,,,,2944.0,2190.0,,,
17181,2021-09-06,Maine,,,,,,,,,,2845.0,2116.0,,,
17182,2021-09-07,Maine,1755434.0,2052590.0,968273.0,66.21,130.59,890002.0,72.03,152.7,,1759.0,1309.0,0.855,,
17183,2021-09-08,Maine,1763258.0,2052590.0,971919.0,66.45,131.17,893235.0,72.3,152.7,7824.0,2536.0,1887.0,0.859,,
17184,2021-09-09,Maine,1764861.0,2055210.0,972606.0,66.51,131.29,894004.0,72.36,152.89,1603.0,2270.0,1689.0,0.859,,
17185,2021-09-10,Maine,1768306.0,2058530.0,974099.0,66.63,131.55,895629.0,72.47,153.14,3445.0,2288.0,1702.0,0.859,,
17186,2021-09-11,Maine,1771524.0,2070510.0,975584.0,66.74,131.79,897163.0,72.58,154.03,3218.0,2323.0,1728.0,0.856,,
17187,2021-09-12,Maine,1771815.0,2070510.0,975887.0,66.76,131.81,897423.0,72.6,154.03,291.0,2356.0,1753.0,0.856,,
17188,2021-09-13,Maine,1772157.0,2070510.0,976121.0,66.78,131.84,897617.0,72.62,154.03,342.0,2397.0,1783.0,0.856,,
17189,2021-09-14,Maine,1778667.0,2074450.0,979048.0,67.0,132.32,900614.0,72.83,154.32,6510.0,3319.0,2469.0,0.857,,
17190,2021-09-15,Maine,1781004.0,2086600.0,980223.0,67.09,132.49,901816.0,72.92,155.23,2337.0,2535.0,1886.0,0.854,,
17191,2021-09-16,Maine,1784167.0,2093340.0,981711.0,67.21,132.73,903390.0,73.03,155.73,3163.0,2758.0,2052.0,0.852,,
17192,2021-09-17,Maine,1787347.0,2102710.0,983029.0,67.34,132.97,905132.0,73.13,156.43,3180.0,2720.0,2023.0,0.85,,
17193,2021-09-18,Maine,1790467.0,2108070.0,984364.0,67.46,133.2,906804.0,73.23,156.83,3120.0,2706.0,2013.0,0.849,,
17194,2021-09-19,Maine,1790792.0,2108070.0,984546.0,67.48,133.22,907009.0,73.24,156.83,325.0,2711.0,2017.0,0.849,,
17195,2021-09-20,Maine,1791176.0,2108070.0,984767.0,67.49,133.25,907255.0,73.26,156.83,384.0,2717.0,2021.0,0.85,,
17196,2021-09-21,Maine,1797911.0,2108350.0,987342.0,67.77,133.75,911032.0,73.45,156.85,6735.0,2749.0,2045.0,0.853,,
17197,2021-09-22,Maine,1799820.0,2110220.0,988069.0,67.85,133.89,912065.0,73.51,156.99,1909.0,2688.0,2000.0,0.853,,
17198,2021-09-23,Maine,1802929.0,2116660.0,989384.0,67.97,134.13,913647.0,73.6,157.46,3109.0,2680.0,1994.0,0.852,,
17199,2021-09-24,Maine,1804866.0,2124010.0,990123.0,68.04,134.27,914622.0,73.66,158.01,1937.0,2503.0,1862.0,0.85,,
17200,2021-09-25,Maine,1808072.0,2128780.0,991454.0,68.16,134.51,916205.0,73.76,158.37,3206.0,2515.0,1871.0,0.849,,
17201,2021-09-26,Maine,1808997.0,2128780.0,991944.0,68.19,134.58,916673.0,73.79,158.37,925.0,2601.0,1935.0,0.85,,
17202,2021-09-27,Maine,1809244.0,2128780.0,992203.0,68.21,134.6,916832.0,73.81,158.37,247.0,2581.0,1920.0,0.85,,
17203,2021-09-28,Maine,1816872.0,2132480.0,994431.0,68.4,135.16,919419.0,73.98,158.64,7628.0,2709.0,2015.0,0.852,,
17204,2021-09-29,Maine,1821224.0,2134690.0,995666.0,68.49,135.49,920646.0,74.07,158.81,4352.0,3058.0,2275.0,0.853,,
17205,2021-09-30,Maine,1824230.0,2133430.0,996340.0,68.54,135.71,921333.0,74.12,158.71,3006.0,3043.0,2264.0,0.855,,
17206,2021-10-01,Maine,1830272.0,2152210.0,998004.0,68.63,136.16,922524.0,74.24,160.11,6042.0,3629.0,2700.0,0.85,,
17207,2021-10-02,Maine,1833508.0,2161920.0,998694.0,68.68,136.4,923214.0,74.3,160.83,3236.0,3634.0,2703.0,0.848,,
17208,2021-10-03,Maine,1834240.0,2162250.0,999375.0,68.69,136.45,923384.0,74.35,160.86,732.0,3606.0,2683.0,0.848,,
17209,2021-10-04,Maine,1834661.0,2162390.0,999904.0,68.71,136.49,923552.0,74.39,160.87,421.0,3631.0,2701.0,0.848,,
17210,2021-10-05,Maine,1836891.0,2162390.0,1000500.0,68.75,136.65,924131.0,74.43,160.87,2230.0,2860.0,2128.0,0.849,,
17211,2021-10-06,Maine,1841841.0,2170380.0,1001515.0,68.83,137.02,925207.0,74.51,161.46,4950.0,2945.0,2191.0,0.849,,
17212,2021-10-07,Maine,1845374.0,2175400.0,1002428.0,68.88,137.28,925935.0,74.57,161.83,3533.0,3021.0,2247.0,0.848,,
17213,2021-10-08,Maine,1852926.0,2198100.0,1003716.0,69.0,137.84,927554.0,74.67,163.52,7552.0,3236.0,2407.0,0.843,,
17214,2021-10-09,Maine,1859161.0,2209830.0,1005290.0,69.11,138.31,928926.0,74.79,164.4,6235.0,3665.0,2727.0,0.841,,
17215,2021-10-10,Maine,,,,,,,,,,3610.0,2686.0,,,
17216,2021-10-11,Maine,,,,,,,,,,3600.0,2678.0,,,
17217,2021-10-12,Maine,1860211.0,2213100.0,1006365.0,69.14,138.39,929323.0,74.87,164.64,,3331.0,2478.0,0.841,,
17218,2021-10-13,Maine,1872758.0,2218420.0,1008426.0,69.34,139.32,932135.0,75.02,165.03,12547.0,4417.0,3286.0,0.844,,
17219,2021-10-14,Maine,1873407.0,2228690.0,1008948.0,69.36,139.37,932356.0,75.06,165.8,649.0,4005.0,2979.0,0.841,,
17220,2021-10-15,Maine,1883901.0,2234220.0,1010858.0,69.53,140.15,934597.0,75.2,166.21,10494.0,4425.0,3292.0,0.843,,
17221,2021-10-16,Maine,1888054.0,2246870.0,1011790.0,69.59,140.46,935475.0,75.27,167.15,4153.0,4128.0,3071.0,0.84,,
17222,2021-10-17,Maine,1888425.0,2246450.0,1012132.0,69.6,140.49,935611.0,75.3,167.12,371.0,4131.0,3073.0,0.841,,
17223,2021-10-18,Maine,1888844.0,2246450.0,1012468.0,69.62,140.52,935782.0,75.32,167.12,419.0,4140.0,3080.0,0.841,,
17224,2021-10-19,Maine,1899678.0,2250270.0,1014447.0,69.81,141.32,938337.0,75.47,167.4,10834.0,5638.0,4194.0,0.844,,
17225,2021-10-20,Maine,1903235.0,2251640.0,1015145.0,69.86,141.59,939106.0,75.52,167.51,3557.0,4354.0,3239.0,0.845,,
17226,2021-10-21,Maine,1908440.0,2258990.0,1016252.0,69.94,141.97,940142.0,75.6,168.05,5205.0,5005.0,3723.0,0.845,62167.0,4.62
17227,2021-10-22,Maine,1913254.0,2276840.0,1017844.0,70.03,142.33,941408.0,75.72,169.38,4814.0,4193.0,3119.0,0.84,64964.0,4.83
17228,2021-10-23,Maine,1918386.0,2302770.0,1019103.0,70.1,142.71,942331.0,75.81,171.31,5132.0,4333.0,3223.0,0.833,67983.0,5.06
17229,2021-10-24,Maine,1918448.0,2302770.0,1019187.0,70.1,142.72,942351.0,75.82,171.31,62.0,4289.0,3191.0,0.833,68052.0,5.06
17230,2021-10-25,Maine,1919012.0,2302770.0,1019740.0,70.12,142.76,942546.0,75.86,171.31,564.0,4310.0,3206.0,0.833,68073.0,5.06
17231,2021-10-26,Maine,1931683.0,2308490.0,1022274.0,70.24,143.7,944234.0,76.05,171.74,12671.0,4572.0,3401.0,0.837,76327.0,5.68
17232,2021-10-27,Maine,1938217.0,2327320.0,1023788.0,70.31,144.19,945153.0,76.16,173.14,6534.0,4997.0,3717.0,0.833,80642.0,6.0
17233,2021-10-28,Maine,1948534.0,2338330.0,1026070.0,70.4,144.96,946354.0,76.33,173.96,10317.0,5728.0,4261.0,0.833,87460.0,6.51
17234,2021-10-29,Maine,1958722.0,2363080.0,1028069.0,70.48,145.72,947441.0,76.48,175.8,10188.0,6495.0,4832.0,0.829,94558.0,7.03
17235,2021-10-30,Maine,1968998.0,2382950.0,1029951.0,70.55,146.48,948372.0,76.62,177.27,10276.0,7230.0,5379.0,0.826,102035.0,7.59
17236,2021-10-31,Maine,1970022.0,2383090.0,1030878.0,70.56,146.56,948503.0,76.69,177.29,1024.0,7368.0,5481.0,0.827,102214.0,7.6
17237,2021-11-01,Maine,1971186.0,2382790.0,1032015.0,70.57,146.64,948619.0,76.77,177.26,1164.0,7453.0,5545.0,0.827,102567.0,7.63
17238,2021-11-02,Maine,1991085.0,2394280.0,1035003.0,70.72,148.12,950619.0,77.0,178.12,19899.0,8486.0,6313.0,0.832,117314.0,8.73
17239,2021-11-03,Maine,1998675.0,2406780.0,1036366.0,70.78,148.69,951425.0,77.1,179.05,7590.0,8637.0,6425.0,0.83,122774.0,9.13
17240,2021-11-04,Maine,2009298.0,2433380.0,1038390.0,70.86,149.48,952454.0,77.25,181.03,10623.0,8681.0,6458.0,0.826,130329.0,9.7
17241,2021-11-05,Maine,2016572.0,2446340.0,1039835.0,70.91,150.02,953207.0,77.36,181.99,7274.0,8264.0,6148.0,0.824,135512.0,10.08
17242,2021-11-06,Maine,2025552.0,2457580.0,1041524.0,70.98,150.69,954158.0,77.48,182.83,8980.0,8079.0,6010.0,0.824,141963.0,10.56
17243,2021-11-07,Maine,2026468.0,2459400.0,1042363.0,70.99,150.76,954301.0,77.54,182.96,916.0,8064.0,5999.0,0.824,142177.0,10.58
17244,2021-11-08,Maine,2028115.0,2459400.0,1043492.0,71.0,150.88,954455.0,77.63,182.96,1647.0,8133.0,6050.0,0.825,142908.0,10.63
17245,2021-11-09,Maine,2052027.0,2468160.0,1047413.0,71.17,152.66,956661.0,77.92,183.61,23912.0,8706.0,6477.0,0.831,160285.0,11.92
17246,2021-11-10,Maine,2058523.0,2495050.0,1049241.0,71.22,153.14,957287.0,78.06,185.61,6496.0,8550.0,6361.0,0.825,164445.0,12.23
17247,2021-11-11,Maine,,,,,,,,,,7954.0,5917.0,,,
17248,2021-11-12,Maine,2071436.0,2529830.0,1053237.0,71.31,154.1,958533.0,78.35,188.2,,7838.0,5831.0,0.819,172469.0,12.83
17249,2021-11-13,Maine,2093062.0,2548320.0,1059378.0,71.43,155.71,960208.0,78.81,189.58,21626.0,9644.0,7174.0,0.821,186056.0,13.84
17250,2021-11-14,Maine,2093954.0,2547600.0,1060247.0,71.45,155.78,960377.0,78.87,189.52,892.0,9641.0,7172.0,0.822,186211.0,13.85
17251,2021-11-15,Maine,2094603.0,2547600.0,1061277.0,71.46,155.82,960520.0,78.95,189.52,649.0,9498.0,7066.0,0.822,186404.0,13.87
17252,2021-11-16,Maine,2119425.0,2551020.0,1068204.0,71.59,157.67,962283.0,79.47,189.78,24822.0,9628.0,7163.0,0.831,199179.0,14.82
17253,2021-11-17,Maine,2126654.0,2557440.0,1070795.0,71.63,158.21,962867.0,79.66,190.26,7229.0,9733.0,7241.0,0.832,203430.0,15.13
17254,2021-11-18,Maine,2138582.0,2577840.0,1074465.0,71.72,159.1,964009.0,79.93,191.77,11928.0,10515.0,7822.0,0.83,210582.0,15.67
17255,2021-11-19,Maine,2150591.0,2582580.0,1078393.0,71.78,159.99,964929.0,80.22,192.13,12009.0,11308.0,8412.0,0.833,217809.0,16.2
17256,2021-11-20,Maine,2164551.0,2595440.0,1082771.0,71.87,161.03,966106.0,80.55,193.08,13960.0,10213.0,7598.0,0.834,226695.0,16.86
17257,2021-11-21,Maine,2165442.0,2596380.0,1083627.0,71.88,161.09,966234.0,80.61,193.15,891.0,10213.0,7598.0,0.834,226892.0,16.88
17258,2021-11-22,Maine,2167168.0,2596280.0,1084712.0,71.89,161.22,966367.0,80.7,193.15,1726.0,10366.0,7712.0,0.835,227679.0,16.94
17259,2021-11-23,Maine,2189283.0,2626450.0,1090104.0,71.99,162.87,967742.0,81.1,195.39,22115.0,9980.0,7424.0,0.834,242541.0,18.04
17260,2021-11-24,Maine,2198768.0,2644450.0,1093735.0,72.05,163.57,968553.0,81.37,196.73,9485.0,10302.0,7664.0,0.831,248143.0,18.46
17261,2021-11-25,Maine,,,,,,,,,,8972.0,6675.0,,,
17262,2021-11-26,Maine,,,,,,,,,,7631.0,5677.0,,,
17263,2021-11-27,Maine,,,,,,,,,,6012.0,4473.0,,,
17264,2021-11-28,Maine,,,,,,,,,,6259.0,4656.0,,,
17265,2021-11-29,Maine,2211874.0,2642860.0,1098208.0,72.14,164.55,969658.0,81.7,196.61,,6387.0,4751.0,0.837,256479.0,19.08
17266,2021-11-30,Maine,2235211.0,2665000.0,1102535.0,72.3,166.28,971808.0,82.02,198.26,23337.0,6561.0,4881.0,0.839,272903.0,20.3
17267,2021-12-01,Maine,2241691.0,2676680.0,1103633.0,72.37,166.77,972746.0,82.1,199.13,6480.0,6132.0,4562.0,0.837,277385.0,20.64
17268,2021-12-02,Maine,2253584.0,2682360.0,1105925.0,72.52,167.65,974851.0,82.27,199.55,11893.0,7456.0,5547.0,0.84,284954.0,21.2
17269,2021-12-03,Maine,2263819.0,2696630.0,1108054.0,72.69,168.41,977126.0,82.43,200.61,10235.0,8544.0,6356.0,0.839,290940.0,21.64
17270,2021-12-04,Maine,2280037.0,2702110.0,1110977.0,72.89,169.62,979734.0,82.65,201.02,16218.0,10486.0,7801.0,0.844,301444.0,22.43
17271,2021-12-05,Maine,2280951.0,2700850.0,1111775.0,72.9,169.69,979923.0,82.71,200.92,914.0,10243.0,7620.0,0.845,301640.0,22.44
17272,2021-12-06,Maine,2282249.0,2700850.0,1112661.0,72.91,169.78,980062.0,82.77,200.92,1298.0,10054.0,7479.0,0.845,302124.0,22.48
17273,2021-12-07,Maine,2305652.0,2713490.0,1115715.0,73.29,171.52,985201.0,83.0,201.86,23403.0,10063.0,7486.0,0.85,316805.0,23.57
17274,2021-12-08,Maine,2313383.0,2725850.0,1117016.0,73.48,172.1,987696.0,83.1,202.78,7731.0,10242.0,7619.0,0.849,320653.0,23.85
17275,2021-12-09,Maine,2325660.0,2741820.0,1118853.0,73.67,173.01,990280.0,83.23,203.97,12277.0,10297.0,7660.0,0.848,328426.0,24.43
17276,2021-12-10,Maine,2338481.0,2764140.0,1120929.0,73.91,173.97,993478.0,83.39,205.63,12821.0,10666.0,7935.0,0.846,335989.0,25.0
17277,2021-12-11,Maine,2351733.0,2773930.0,1123628.0,74.12,174.95,996320.0,83.59,206.36,13252.0,10242.0,7619.0,0.848,344264.0,25.61
17278,2021-12-12,Maine,2352449.0,2774730.0,1124310.0,74.13,175.01,996463.0,83.64,206.42,716.0,10214.0,7599.0,0.848,344453.0,25.62
17279,2021-12-13,Maine,2353196.0,2774730.0,1124977.0,74.14,175.06,996613.0,83.69,206.42,747.0,10135.0,7540.0,0.848,344628.0,25.64
17280,2021-12-14,Maine,2378433.0,2787170.0,1129135.0,74.52,176.94,1001725.0,84.0,207.35,25237.0,10397.0,7735.0,0.853,361168.0,26.87
17281,2021-12-15,Maine,2386694.0,2805900.0,1130460.0,74.65,177.55,1003456.0,84.1,208.74,8261.0,10473.0,7791.0,0.851,366203.0,27.24
17282,2021-12-16,Maine,2399182.0,2826770.0,1132660.0,74.8,178.48,1005449.0,84.26,210.29,12488.0,10503.0,7813.0,0.849,374344.0,27.85
17283,2021-12-17,Maine,2412845.0,2855510.0,1134835.0,74.96,179.5,1007565.0,84.42,212.43,13663.0,10623.0,7903.0,0.845,383436.0,28.52
17284,2021-12-18,Maine,2425510.0,2845250.0,1137195.0,75.08,180.44,1009289.0,84.6,211.67,12665.0,10540.0,7841.0,0.852,392036.0,29.16
17285,2021-12-19,Maine,2425646.0,2843530.0,1137397.0,75.09,180.45,1009308.0,84.61,211.54,136.0,10457.0,7779.0,0.853,392157.0,29.17
17286,2021-12-20,Maine,2426750.0,2842970.0,1138382.0,75.09,180.53,1009404.0,84.69,211.5,1104.0,10508.0,7817.0,0.854,392413.0,29.19
17287,2021-12-21,Maine,2446530.0,2860470.0,1141179.0,75.27,182.0,1011729.0,84.9,212.8,19780.0,9728.0,7237.0,0.855,406428.0,30.24
17288,2021-12-22,Maine,2454936.0,2880670.0,1142966.0,75.32,182.63,1012527.0,85.03,214.3,8406.0,9749.0,7253.0,0.852,412534.0,30.69
17289,2021-12-23,Maine,2468056.0,2891320.0,1145891.0,75.46,183.61,1014290.0,85.25,215.09,13120.0,9839.0,7320.0,0.854,421517.0,31.36
17290,2021-12-24,Maine,,,,,,,,,,8310.0,6182.0,,,
17291,2021-12-25,Maine,,,,,,,,,,6923.0,5150.0,,,
17292,2021-12-26,Maine,,,,,,,,,,7326.0,5450.0,,,
17293,2021-12-27,Maine,2479883.0,2887730.0,1149103.0,75.56,184.49,1015680.0,85.49,214.83,,7590.0,5646.0,0.859,429011.0,31.92
17294,2021-12-28,Maine,2494101.0,2887730.0,1151474.0,75.67,185.54,1017196.0,85.66,214.83,14218.0,6796.0,5056.0,0.864,439197.0,32.67
17295,2021-12-29,Maine,2499771.0,2901350.0,1152439.0,75.75,185.97,1018227.0,85.73,215.84,5670.0,6405.0,4765.0,0.862,442835.0,32.94
17296,2021-12-30,Maine,2508118.0,2908420.0,1154119.0,75.82,186.59,1019209.0,85.86,216.37,8347.0,5723.0,4258.0,0.862,448113.0,33.34
17297,2021-12-31,Maine,,,,,,,,,,6008.0,4470.0,,,
17298,2022-01-01,Maine,,,,,,,,,,6292.0,4681.0,,,
17299,2022-01-02,Maine,,,,,,,,,,6577.0,4893.0,,,
17300,2022-01-03,Maine,,,,,,,,,,6861.0,5104.0,,,
17301,2022-01-04,Maine,2532859.0,2908270.0,1159748.0,76.05,188.43,1022259.0,86.28,216.36,,5537.0,4119.0,0.871,464138.0,34.53
17302,2022-01-05,Maine,2537223.0,2924750.0,1160574.0,76.1,188.75,1022974.0,86.34,217.58,4364.0,5350.0,3980.0,0.868,466954.0,34.74
17303,2022-01-06,Maine,2544813.0,2966480.0,1162090.0,76.19,189.32,1024121.0,86.45,220.69,7590.0,5242.0,3900.0,0.858,471758.0,35.1
17304,2022-01-07,Maine,2552250.0,2966480.0,1163953.0,76.27,189.87,1025195.0,86.59,220.69,7437.0,5598.0,4165.0,0.86,476411.0,35.44
17305,2022-01-08,Maine,2560849.0,2993060.0,1165218.0,76.35,190.51,1026367.0,86.68,222.66,8599.0,6119.0,4552.0,0.856,482405.0,35.89
17306,2022-01-09,Maine,2561793.0,2992160.0,1166372.0,76.37,190.58,1026531.0,86.77,222.6,944.0,5547.0,4127.0,0.856,482621.0,35.9
17307,2022-01-10,Maine,2562127.0,2992160.0,1166712.0,76.37,190.6,1026581.0,86.8,222.6,334.0,4888.0,3636.0,0.856,482682.0,35.91
17308,2022-01-11,Maine,2575801.0,3009630.0,1169016.0,76.5,191.62,1028280.0,86.97,223.9,13674.0,6135.0,4564.0,0.856,492046.0,36.6
17309,2022-01-12,Maine,2580417.0,3018770.0,1169931.0,76.54,191.97,1028882.0,87.03,224.58,4616.0,6171.0,4591.0,0.855,495109.0,36.83
17310,2022-01-13,Maine,2587892.0,3024970.0,1171633.0,76.63,192.52,1030026.0,87.16,225.04,7475.0,6154.0,4578.0,0.856,499696.0,37.17
17311,2022-01-14,Maine,2595499.0,3038950.0,1173322.0,76.7,193.09,1031034.0,87.29,226.08,7607.0,6178.0,4596.0,0.854,504488.0,37.53
17312,2022-01-15,Maine,2603354.0,3049550.0,1174978.0,76.78,193.67,1032102.0,87.41,226.87,7855.0,6072.0,4517.0,0.854,509469.0,37.9
17313,2022-01-16,Maine,,,,,,,,,,5985.0,4452.0,,,
17314,2022-01-17,Maine,,,,,,,,,,5984.0,4452.0,,,
17315,2022-01-18,Maine,2604348.0,3049850.0,1176198.0,76.79,193.75,1032248.0,87.5,226.89,,4078.0,3034.0,0.854,509752.0,37.92
17316,2022-01-19,Maine,2618593.0,3053450.0,1181639.0,77.05,194.81,1035704.0,87.91,227.16,14245.0,5454.0,4057.0,0.858,519681.0,38.66
17317,2022-01-20,Maine,2623366.0,3059650.0,1182788.0,77.11,195.16,1036524.0,87.99,227.62,4773.0,5068.0,3770.0,0.857,522595.0,38.88
17318,2022-01-21,Maine,2627902.0,3064450.0,1183879.0,77.17,195.5,1037285.0,88.07,227.97,4536.0,4629.0,3444.0,0.858,525382.0,39.08
17319,2022-01-22,Maine,2632936.0,3073850.0,1184940.0,77.23,195.87,1038186.0,88.15,228.67,5034.0,4226.0,3144.0,0.857,528399.0,39.31
17320,2022-01-23,Maine,2633224.0,3073850.0,1185209.0,77.24,195.89,1038233.0,88.17,228.67,288.0,4220.0,3139.0,0.857,528495.0,39.32
17321,2022-01-24,Maine,2633477.0,3073850.0,1185515.0,77.24,195.91,1038285.0,88.19,228.67,253.0,4209.0,3131.0,0.857,528569.0,39.32
17322,2022-01-25,Maine,2641950.0,3077150.0,1186985.0,77.32,196.54,1039373.0,88.3,228.92,8473.0,5372.0,3996.0,0.859,534164.0,39.74
17323,2022-01-26,Maine,2644389.0,3080350.0,1187539.0,77.35,196.72,1039787.0,88.34,229.16,2439.0,3685.0,2741.0,0.858,535682.0,39.85
17324,2022-01-27,Maine,2648294.0,3085050.0,1188393.0,77.41,197.01,1040548.0,88.41,229.51,3905.0,3561.0,2649.0,0.858,537881.0,40.01
17325,2022-01-28,Maine,2651690.0,3093650.0,1189108.0,77.46,197.27,1041199.0,88.46,230.15,3396.0,3398.0,2528.0,0.857,539861.0,40.16
17326,2022-01-29,Maine,2655482.0,3097350.0,1189913.0,77.52,197.55,1042031.0,88.52,230.42,3792.0,3221.0,2396.0,0.857,541975.0,40.32
17327,2022-01-30,Maine,2655766.0,3097350.0,1190137.0,77.52,197.57,1042092.0,88.54,230.42,284.0,3220.0,2395.0,0.857,542060.0,40.33
17328,2022-01-31,Maine,2655953.0,3097350.0,1190382.0,77.53,197.58,1042154.0,88.56,230.42,187.0,3211.0,2389.0,0.857,542125.0,40.33
17329,2022-02-01,Maine,2658301.0,3098950.0,1190819.0,77.56,197.76,1042561.0,88.59,230.54,2348.0,2336.0,1738.0,0.858,543598.0,40.44
17330,2022-02-02,Maine,2660358.0,3100650.0,1191297.0,77.59,197.91,1043014.0,88.62,230.67,2057.0,2281.0,1697.0,0.858,544711.0,40.52
17331,2022-02-03,Maine,2662930.0,3109550.0,1191883.0,77.64,198.1,1043619.0,88.67,231.33,2572.0,2091.0,1556.0,0.856,546109.0,40.63
